Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,Correlation_coefficient,Number_unclassified,Percent_unclassified,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureKernelEvaluations,measureCacheHits
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,5,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1273.0,140.0,0.06361513204081633,0.09310012168842134,88.4190286351667,97.83791693114861,0.35899384332552375,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.006,0.0,0.015625,0.0,15.625,132512.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,6,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1273.0,140.0,0.057764341700680295,0.07888723995893991,85.3986192425308,93.01870757501443,0.4423488200817057,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.001,0.006,0.0,0.0,0.0,0.0,132520.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,7,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1273.0,141.0,0.06002729962850389,0.08212001848066666,90.17710167247334,95.80110985176708,0.42272642699635665,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.006,0.0,0.015625,0.0,15.625,132411.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,8,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1273.0,141.0,0.05840409297534614,0.08215137722371951,83.92020385400933,92.28127597254247,0.41547347700279,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.008,0.0,0.015625,0.0,15.625,132411.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,9,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1273.0,141.0,0.0599963269503546,0.0805861144084999,91.16067122079448,94.66300308412482,0.3906299112162578,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.006,0.0,0.0,0.0,0.0,132411.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,10,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1273.0,141.0,0.05801086575481254,0.08195395559151165,96.35153191846325,101.33259889249939,0.3236471538452063,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.006,0.0,0.015625,0.0,15.625,132419.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,1,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1272.0,142.0,0.061524237587138986,0.09127207550011318,84.15016979434274,91.31433921718993,0.42041424740376043,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.008,0.0,0.015625,0.0,15.625,132350.0,130764.0,16634.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,2,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1272.0,142.0,0.0649403665884194,0.08883529048888765,88.42487530082317,94.481285131757,0.35665196303514707,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.007,0.0,0.0,0.0,0.0,132350.0,130764.0,16634.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,3,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1272.0,142.0,0.06613496876155929,0.08944114434626449,96.80079558636285,101.9575680129193,0.2069968014235092,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.008,0.0,0.015625,0.0,15.625,132350.0,130764.0,16634.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,4,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1272.0,142.0,0.06920941965428935,0.09361892114721898,91.09683753240417,95.15844936820892,0.3456477407753681,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.007,0.0,0.0,0.0,0.0,132350.0,130764.0,16634.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,5,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1273.0,140.0,0.06274124821428573,0.08937002255839484,87.20441260588231,93.91799585897381,0.3781277909198123,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.008,0.0,0.0,0.0,0.0,132544.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,6,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1273.0,140.0,0.05801895740259743,0.07796702662727524,85.77504228728499,91.93365180618163,0.4140784448230852,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.007,0.0,0.015625,0.0,15.625,132552.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,7,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1273.0,141.0,0.059186687692528134,0.08018484155292807,88.9142771162012,93.54353489176464,0.402242964925166,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.007,0.0,0.0,0.0,0.0,132443.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,8,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1273.0,141.0,0.055482549709864604,0.0764896454557391,79.72227021756001,85.9214089877117,0.5203056016766401,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.008,0.0,0.015625,0.0,15.625,132443.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,9,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1273.0,141.0,0.05973565517229027,0.08030151088178077,90.76459673649605,94.32868463825712,0.35832634578123734,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.007,0.0,0.015625,0.0,15.625,132443.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,10,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170609103E7,1273.0,141.0,0.05696765846848188,0.07990646412446906,94.6188458287349,98.80096231598334,0.33433680501847113,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.008,0.0,0.0,0.0,0.0,132451.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,1,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170609103E7,1272.0,142.0,0.06888082598577024,0.09962792330330576,94.21219066823195,99.67405621241693,0.14861626853865234,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.68,0.0,0.65625,0.0,656.25,0.0,433038.0,130764.0,16634.0,NaN,NaN,?,?,807085.0,1.625127E7
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,2,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170609103E7,1272.0,142.0,0.07203253805849026,0.09557836471450998,98.08180227549943,101.65292058282044,0.18271979873762315,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.669,0.0,0.671875,0.0,671.875,0.0,433038.0,130764.0,16634.0,NaN,NaN,?,?,807085.0,1.6530787E7
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,3,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170609103E7,1272.0,142.0,0.06582141972763991,0.08841364591362053,96.34185840823912,100.7862811058121,0.02147792621919163,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.669,0.001,0.671875,0.0,671.875,0.0,433038.0,130764.0,16634.0,NaN,NaN,?,?,807085.0,1.6763427E7
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,4,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170609103E7,1272.0,142.0,0.07356101144111896,0.09824637651631761,96.82461638089495,99.86200151395055,0.24428428247228284,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.817,0.0,0.8125,0.0,812.5,0.0,433038.0,130764.0,16634.0,NaN,NaN,?,?,807085.0,1.7879235E7
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,5,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170609103E7,1273.0,140.0,0.06950637542332659,0.09477774008473874,96.60730083745807,99.60090806719009,0.2107149242154523,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.71,0.0,0.6875,0.0,687.5,0.0,433700.0,130865.0,16533.0,NaN,NaN,?,?,919630.0,1.7376094E7
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,6,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170609103E7,1273.0,140.0,0.062526544753358,0.08162090630907501,92.43904510522962,96.24206931213728,0.273062191907638,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.669,0.0,0.65625,0.0,656.25,0.0,433700.0,130865.0,16533.0,NaN,NaN,?,?,897896.0,1.6368108E7
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,7,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170609103E7,1273.0,141.0,0.06583433712973216,0.08837551568683122,98.9008292831598,103.09876499253254,0.06700368689761767,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.621,0.0,0.609375,0.0,609.375,0.0,433369.0,130865.0,16533.0,NaN,NaN,?,?,822448.0,1.454471E7
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,8,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170609103E7,1273.0,141.0,0.06715040561885463,0.08979574408198358,96.48768504619167,100.86825225367956,0.22521889628271008,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.604,0.001,0.609375,0.0,609.375,0.0,433369.0,130865.0,16533.0,NaN,NaN,?,?,822655.0,1.4964336E7
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,9,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170609103E7,1273.0,141.0,0.06402744815932015,0.08627801341387092,97.2857080998981,101.34917050955329,0.12737987669333295,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.707,0.0,0.703125,0.0,703.125,0.0,433369.0,130865.0,16533.0,NaN,NaN,?,?,826661.0,1.6964272E7
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,10,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170609103E7,1273.0,141.0,0.05939579080419359,0.08155483658940588,98.65178461015915,100.83910513177908,0.11830372899696148,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.636,0.001,0.640625,0.0,640.625,0.0,433369.0,130865.0,16533.0,NaN,NaN,?,?,822845.0,1.445534E7
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609103E7,1272.0,142.0,0.0736637935016984,0.10876610510065682,100.75412510530845,108.81646946312283,0.23104408539551718,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,4.948,0.001,4.875,0.0,4875.0,0.0,50700.0,130764.0,16634.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609103E7,1272.0,142.0,0.08199641696437256,0.11530238063362525,111.64893772684535,122.63051137744225,0.02778230954978348,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,5.02,0.0,4.890625,0.0,4890.625,0.0,50700.0,130764.0,16634.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609103E7,1272.0,142.0,0.07655964324978792,0.10431661133672876,112.05924059792135,118.91471283133238,-0.026638007071420892,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,5.116,0.001,5.046875,0.0,5046.875,0.0,50700.0,130764.0,16634.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609103E7,1272.0,142.0,0.07173178172558518,0.09682270340555107,94.41689438238953,98.4149166301724,0.29131995168636304,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,5.103,0.001,5.015625,0.0,5015.625,0.0,50700.0,130764.0,16634.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609103E7,1273.0,140.0,0.08298136132182475,0.10698364716925533,115.33625927541789,112.42796459243169,0.1262972242462612,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,5.457,0.001,5.0625,0.0,5062.5,0.0,50700.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609103E7,1273.0,140.0,0.06529421710970673,0.09418395781748332,96.53076312346022,111.05560335286073,0.27054036592624275,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,5.133,0.001,4.921875,0.0,4921.875,0.0,50700.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609103E7,1273.0,141.0,0.07432503953431145,0.1016880718840048,111.65614126199291,118.62917623998622,0.11823110905484065,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,5.164,0.001,4.96875,0.0,4968.75,0.0,50700.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609103E7,1273.0,141.0,0.0968687446459545,0.12463414081232052,139.1896420889892,140.00249213815587,0.04686521425137887,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,4.988,0.0,4.953125,0.0,4953.125,0.0,50700.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170609103E7,1273.0,141.0,0.07248584237547796,0.08848609763506182,110.13770977048495,103.94296579270885,0.25482150055491315,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,5.025,0.0,4.96875,0.0,4968.75,0.0,50700.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01706091031E7,1273.0,141.0,0.06304429715923016,0.08605294650677574,104.71166963252426,106.40082774469495,0.14697848857351536,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,5.355,0.0,4.96875,0.0,4968.75,0.0,50700.0,130865.0,16533.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.01706091031E7,1272.0,142.0,0.07050318250573064,0.09923561832408402,96.43117918358358,99.28156957559008,0.14359809515410601,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.014,0.0,0.015625,0.0,15.625,0.0,9873.0,130764.0,16634.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.01706091031E7,1272.0,142.0,0.07220947868880742,0.09335704911859316,98.32273028366122,99.29042757997843,0.14437271400331625,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.014,0.0,0.015625,0.0,15.625,0.0,9851.0,130764.0,16634.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.01706091031E7,1272.0,142.0,0.06828580197735411,0.08940612090407177,99.94893900218813,101.91764337850735,0.06204673496232829,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.017,0.0,0.015625,0.0,15.625,0.0,9860.0,130764.0,16634.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.01706091031E7,1272.0,142.0,0.0729905529304838,0.09585520544348881,96.07375086978548,97.43150852518079,0.22330967384971304,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.014,0.0,0.015625,0.0,15.625,0.0,9853.0,130764.0,16634.0,NaN,NaN,?,?,?,?
