Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,Correlation_coefficient,Number_unclassified,Percent_unclassified,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureKernelEvaluations,measureCacheHits
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01706091035E7,934.0,480.0,0.073073115367492,0.10167668810198663,112.68651251651364,119.17692082885993,0.16228082581792055,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,3.744,0.002,3.703125,0.0,3703.125,0.0,50700.0,96626.0,50772.0,NaN,NaN,?,?,?,?
'All_energy_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45-weka.filters.unsupervised.attribute.Remove-R1-5,8,10-19,21,23,25-26,28-31',1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.01706091035E7,934.0,480.0,0.06559705884071007,0.08655613722656329,101.15763855045093,101.45387409899828,0.10563521383992906,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.01,0.001,0.0,0.0,0.0,0.0,9873.0,96626.0,50772.0,NaN,NaN,?,?,?,?
'All_onset_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,11-12,15-16,18-32',1,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.01706091035E7,934.0,480.0,0.7710173574804844,0.9857746556870409,77.29272455774696,76.8503007048626,0.6414489254214599,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.036,0.0,0.03125,0.0,31.25,0.0,21610.0,88182.0,45960.0,NaN,NaN,?,19.0,?,?
'All_onset_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,11-12,15-16,18-32',1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,1.0419281720833335,1.388073708370913,104.45091337108103,108.21325266723507,0.3958892584676709,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.001,0.013,0.0,0.0,0.0,0.0,89878.0,88182.0,45960.0,NaN,NaN,?,?,?,?
'All_onset_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,11-12,15-16,18-32',1,weka.classifiers.lazy.IBk,'-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.84638643142361,1.0932030816648495,84.8483016351488,85.22534544050825,0.5864217842900245,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.014,0.0,0.015625,0.0,15.625,89878.0,88182.0,45960.0,NaN,NaN,?,?,?,?
'All_onset_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,11-12,15-16,18-32',1,weka.classifiers.lazy.IBk,'-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.7948344353819438,1.0306514882511053,79.6803320793513,80.34886709357387,0.6224277085691983,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.016,0.0,0.015625,0.0,15.625,89894.0,88182.0,45960.0,NaN,NaN,?,?,?,?
'All_onset_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,11-12,15-16,18-32',1,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01706091035E7,934.0,480.0,0.785819832310081,1.0024426575860357,78.776638763668,78.14972644146181,0.6336368557448044,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.019,0.0,0.015625,0.0,15.625,89934.0,88182.0,45960.0,NaN,NaN,?,?,?,?
'All_onset_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,11-12,15-16,18-32',1,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.01706091035E7,934.0,480.0,0.9682859555362316,1.2548811927600398,97.06844979335129,97.82965757551631,0.26608839992310834,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.17,0.0,0.15625,0.0,156.25,0.0,114450.0,88182.0,45960.0,NaN,NaN,?,?,436645.0,4391595.0
'All_onset_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,11-12,15-16,18-32',1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01706091035E7,934.0,480.0,1.0426611246430335,1.3230113797303584,104.52439018682472,103.14103916312506,0.46185341026550863,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.331,0.001,0.3125,0.0,312.5,0.0,11195.0,88182.0,45960.0,NaN,NaN,?,?,?,?
'All_onset_bestsub_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45-weka.filters.unsupervised.attribute.Remove-R1-5,7,11-12,15-16,18-32',1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.01706091035E7,934.0,480.0,0.981817369057289,1.2463432197358373,98.42494301365669,97.16404318734493,0.2525510192904144,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.001,0.0,0.015625,0.0,15.625,0.0,5508.0,88182.0,45960.0,NaN,NaN,?,?,?,?
